query shape,retrieved shapes
Biplane/m1127.obj,"Biplane/m1122.obj, Biplane/m1123.obj, Glasses/D00937.obj, Biplane/D00666.obj, Tool/D01152.obj"
Biplane/m1133.obj,"PlantIndoors/m1011.obj, Humanoid/m240.obj, Insect/D00590.obj, PlantIndoors/m1012.obj, PlantIndoors/m1008.obj"
Biplane/D00246.obj,"Jet/m1191.obj, Helicopter/m1316.obj, FloorLamp/D00955.obj, Humanoid/m229.obj, Humanoid/m221.obj"
Biplane/m1125.obj,"Ship/m1456.obj, MilitaryVehicle/D00799.obj, DeskPhone/D00706.obj, TruckNonContainer/D00572.obj, BuildingNonResidential/m408.obj"
Biplane/m1131.obj,"Insect/D00734.obj, Insect/m16.obj, NonWheelChair/D00936.obj, Insect/m25.obj, FloorLamp/D00211.obj"
Biplane/m1119.obj,"Insect/m24.obj, RoundTable/D00581.obj, Insect/m22.obj, Insect/m19.obj, PianoBoard/D00721.obj"
Biplane/D00132.obj,"Monitor/D00391.obj, Sign/m1685.obj, Insect/D00430.obj, Insect/D00788.obj, Biplane/m1120.obj"
Biplane/m1118.obj,"PlantIndoors/m1005.obj, Starship/m1359.obj, Insect/D00973.obj, Humanoid/m210.obj, Biplane/m1135.obj"
Biplane/m1124.obj,"Humanoid/m239.obj, City/m1662.obj, Door/m1727.obj, Humanoid/m243.obj, Humanoid/m245.obj"
Biplane/m1143.obj,"MultiSeat/m784.obj, Vase/m531.obj, MultiSeat/m838.obj, Humanoid/m158.obj, MultiSeat/m829.obj"
Biplane/D00632.obj,"Insect/D00695.obj, Gun/D00207.obj, Helicopter/m1308.obj, PlantWildNonTree/m985.obj, Monitor/D01000.obj"
Biplane/m1141.obj,"Biplane/m1144.obj, DeskPhone/D00220.obj, Insect/m4.obj, Biplane/D00276.obj, FloorLamp/D00856.obj"
Biplane/D00634.obj,"Jet/m1291.obj, Quadruped/m87.obj, Insect/m0.obj, Biplane/D00890.obj, Cup/m499.obj"
Biplane/m1144.obj,"Biplane/m1141.obj, DeskPhone/D00220.obj, FloorLamp/D00856.obj, Biplane/D00276.obj, Motorcycle/D00342.obj"
Biplane/m1146.obj,"Jet/m1177.obj, Jet/m1298.obj, Jet/m1237.obj, Jet/m1158.obj, Quadruped/m279.obj"
Biplane/D00178.obj,"Jet/m1183.obj, Bird/m51.obj, PlantIndoors/m998.obj, Helicopter/m1328.obj, PlantWildNonTree/m978.obj"
Biplane/D00410.obj,"PlantWildNonTree/m984.obj, PlantWildNonTree/m987.obj, Biplane/m1136.obj, Jet/m1227.obj, City/D01181.obj"
Biplane/D00601.obj,"PlantIndoors/D00466.obj, RoundTable/m924.obj, PlantIndoors/m1023.obj, Insect/m6.obj, Computer/D01128.obj"
Biplane/D00199.obj,"Insect/m26.obj, Insect/m8.obj, ClassicPiano/D00784.obj, PlantWildNonTree/m963.obj, FloorLamp/D00186.obj"
Biplane/D00616.obj,"BuildingNonResidential/m472.obj, Chess/m1598.obj, Humanoid/m216.obj, Chess/m1602.obj, Ship/m1444.obj"
Biplane/D00373.obj,"Starship/m1354.obj, Insect/m9.obj, PlantIndoors/m1001.obj, Jet/m1292.obj, Bird/m45.obj"
Biplane/m1129.obj,"Insect/D00294.obj, Humanoid/m227.obj, Tool/m588.obj, Motorcycle/D00476.obj, Helicopter/m1333.obj"
Biplane/m1128.obj,"DeskPhone/D00894.obj, PlantIndoors/m1029.obj, House/D00665.obj, Tool/m589.obj, Helicopter/m1330.obj"
Biplane/D00277.obj,"Helicopter/m1326.obj, Helicopter/m1325.obj, Biplane/D00320.obj, Helicopter/D00796.obj, Sword/m689.obj"
Biplane/D00854.obj,"Insect/D00510.obj, Helicopter/D00644.obj, Glasses/D00883.obj, Insect/D00590.obj, Humanoid/m241.obj"
Biplane/D00666.obj,"Gun/m656.obj, Rocket/D00585.obj, Ship/D00949.obj, Biplane/m1127.obj, Biplane/m1122.obj"
Biplane/D00276.obj,"Musical_Instrument/m644.obj, PlantIndoors/m1025.obj, Biplane/m1141.obj, BuildingNonResidential/m399.obj, Biplane/m1144.obj"
Biplane/D00515.obj,"Starship/m1356.obj, Gun/D00606.obj, Starship/m1379.obj, BuildingNonResidential/m401.obj, Apartment/m463.obj"
Biplane/m1138.obj,"BuildingNonResidential/m401.obj, House/m430.obj, Starship/m1353.obj, Insect/D00430.obj, Sign/m1685.obj"
Biplane/D00890.obj,"Quadruped/m87.obj, Biplane/D00634.obj, Jet/m1291.obj, Cup/m499.obj, Insect/m0.obj"
Biplane/m1139.obj,"Humanoid/m210.obj, Starship/m1359.obj, Motorcycle/D00858.obj, Biplane/m1118.obj, Biplane/m1135.obj"
Jet/m1256.obj,"PlantWildNonTree/m975.obj, Jet/m1205.obj, Helicopter/m1334.obj, Door/D01158.obj, Insect/m13.obj"
Jet/m1242.obj,"Ship/m1427.obj, Jet/m1249.obj, Jet/m1301.obj, BuildingNonResidential/m477.obj, Motorcycle/m1479.obj"
Jet/m1295.obj,"Sign/m1675.obj, Insect/m15.obj, Insect/m11.obj, Insect/D00787.obj, Jet/m1294.obj"
Jet/m1281.obj,"Jet/m1151.obj, Jet/m1269.obj, Jet/m1274.obj, Insect/m11.obj, Jet/m1163.obj"
Jet/m1280.obj,"Computer/D01067.obj, PlantWildNonTree/m986.obj, Jet/m1267.obj, Tree/m1065.obj, Computer/m1778.obj"
Jet/m1294.obj,"Spoon/D00014.obj, Sign/m1675.obj, Insect/m13.obj, Jet/m1295.obj, Insect/D00787.obj"
Jet/m1243.obj,"Jet/m1180.obj, Jet/m1168.obj, Jet/m1218.obj, Jet/m1150.obj, Bird/D00599.obj"
Jet/m1257.obj,"City/D01066.obj, Insect/D00895.obj, Sword/m705.obj, Insect/D00081.obj, City/D01181.obj"
Jet/m1269.obj,"Jet/m1273.obj, Jet/m1285.obj, Jet/m1281.obj, City/D01124.obj, Humanoid/m255.obj"
Jet/m1241.obj,"Insect/D00109.obj, City/m1659.obj, Bird/D00862.obj, Motorcycle/m1479.obj, City/D01090.obj"
Jet/m1255.obj,"Jet/m1198.obj, Jet/m1181.obj, Jet/m1157.obj, Jet/m1171.obj, Jet/m1266.obj"
Jet/m1282.obj,"Humanoid/m248.obj, Humanoid/m246.obj, Door/D01136.obj, Door/m1720.obj, Glasses/D00883.obj"
Jet/m1296.obj,"Monoplane/D00688.obj, Jet/m1163.obj, Jet/m1274.obj, Helicopter/m1321.obj, Monoplane/D00011.obj"
Jet/m1297.obj,"Sword/D00071.obj, PlantIndoors/m1016.obj, Jet/m1284.obj, Sign/m1672.obj, Jet/m1279.obj"
Jet/m1283.obj,"Jet/m1275.obj, Jet/m1175.obj, Bird/D00271.obj, Jet/m1147.obj, Monoplane/D00925.obj"
Jet/m1240.obj,"Jet/m1190.obj, Bird/m39.obj, Jet/m1226.obj, Jet/m1193.obj, Jet/m1224.obj"
Jet/m1268.obj,"Jet/m1270.obj, Helicopter/m1319.obj, Sign/m1672.obj, Sign/m1681.obj, PlantIndoors/m1016.obj"
Jet/m1250.obj,"Jet/m1258.obj, Computer/D01033.obj, Computer/m1770.obj, Computer/m1778.obj, Jet/m1167.obj"
Jet/m1278.obj,"Sign/m1676.obj, Door/m1725.obj, Insect/D00102.obj, City/D01018.obj, Knife/m723.obj"
Jet/m1287.obj,"Spoon/D00669.obj, Tree/m1066.obj, Bird/D00284.obj, City/D01091.obj, Sword/m689.obj"
Jet/m1293.obj,"Helicopter/m1322.obj, Motorcycle/m1480.obj, City/D01007.obj, Jet/m1155.obj, Bird/m43.obj"
Jet/m1292.obj,"Insect/m9.obj, PlantIndoors/m1031.obj, Bicycle/D00930.obj, Starship/m1358.obj, Starship/m1365.obj"
Jet/m1286.obj,"Tree/m1098.obj, ClassicPiano/D00967.obj, Biplane/m1129.obj, Tool/m588.obj, Humanoid/m218.obj"
Jet/m1279.obj,"Jet/m1173.obj, Monitor/D00920.obj, Jet/m1284.obj, Jet/m1297.obj, Tree/D00456.obj"
Jet/m1251.obj,"Jet/m1169.obj, Jet/m1298.obj, Jet/m1233.obj, Jet/m1178.obj, Jet/m1158.obj"
Jet/m1245.obj,"Quadruped/m273.obj, Bird/m42.obj, Helicopter/D00991.obj, BuildingNonResidential/m475.obj, Helicopter/D00658.obj"
Jet/m1253.obj,"Jet/m1219.obj, Jet/m1261.obj, Jet/m1263.obj, Jet/m1196.obj, BuildingNonResidential/m477.obj"
Jet/m1247.obj,"Jet/m1199.obj, Jet/m1248.obj, Bird/D00736.obj, Knife/m728.obj, AquaticAnimal/m80.obj"
Jet/m1290.obj,"PianoBoard/D00721.obj, PianoBoard/D00718.obj, ComputerKeyboard/D00493.obj, Door/m1718.obj, Door/D01129.obj"
Jet/m1284.obj,"Jet/m1297.obj, Sword/D00071.obj, Jet/m1279.obj, Tree/D00456.obj, PlantIndoors/m1016.obj"
Jet/m1285.obj,"Jet/m1273.obj, Jet/m1269.obj, City/D01124.obj, Jet/m1281.obj, Insect/D00787.obj"
Jet/m1291.obj,"Insect/m0.obj, Biplane/D00634.obj, Cup/m499.obj, Quadruped/m87.obj, Biplane/D00890.obj"
Jet/m1246.obj,"Jet/m1217.obj, Helicopter/m1320.obj, Bird/D00961.obj, Bird/m41.obj, Bird/D00438.obj"
Jet/m1252.obj,"Jet/m1262.obj, Monoplane/D00482.obj, BuildingNonResidential/m477.obj, Jet/m1263.obj, Jet/m1261.obj"
Jet/m1209.obj,"Humanoid/m265.obj, DeskPhone/D00135.obj, Ship/m1449.obj, PlantIndoors/m1036.obj, PlantWildNonTree/m964.obj"
Jet/m1235.obj,"Jet/m1232.obj, Jet/m1214.obj, Jet/m1220.obj, Jet/m1172.obj, Helicopter/m1309.obj"
Jet/m1221.obj,"Ship/m1448.obj, Jet/m1222.obj, Insect/D00732.obj, House/m432.obj, BuildingNonResidential/m409.obj"
Jet/m1157.obj,"Jet/m1266.obj, Jet/m1255.obj, Bird/D00599.obj, Jet/m1198.obj, Jet/m1181.obj"
Jet/m1180.obj,"Jet/m1166.obj, Jet/m1243.obj, Jet/m1202.obj, Jet/m1223.obj, Jet/m1229.obj"
Jet/m1194.obj,"Gun/m684.obj, Jet/m1264.obj, Jet/m1265.obj, Tree/m1089.obj, Jet/m1172.obj"
Jet/m1195.obj,"Jet/m1201.obj, Quadruped/m279.obj, Jet/m1171.obj, Jet/m1196.obj, Monoplane/D00169.obj"
Jet/m1181.obj,"Jet/m1198.obj, Jet/m1153.obj, Jet/m1255.obj, Jet/m1171.obj, Jet/m1246.obj"
Jet/m1156.obj,"Door/m1731.obj, Jet/m1167.obj, Computer/D01185.obj, Jet/m1258.obj, Monoplane/D00617.obj"
Jet/m1220.obj,"Jet/m1235.obj, Jet/m1232.obj, Jet/m1214.obj, Jet/m1172.obj, Gun/m684.obj"
Jet/m1234.obj,"Jet/m1182.obj, Ship/m1429.obj, Jet/m1216.obj, Jet/m1223.obj, Jet/m1202.obj"
Jet/m1208.obj,"Quadruped/m278.obj, AquaticAnimal/m73.obj, Starship/m1364.obj, Mug/D00825.obj, DeskPhone/D00773.obj"
Jet/m1222.obj,"Insect/D00732.obj, House/m432.obj, Jet/m1221.obj, Helicopter/m1311.obj, Ship/m1448.obj"
Jet/m1236.obj,"Monoplane/D00019.obj, PlantIndoors/m1021.obj, Helicopter/m1312.obj, PlantIndoors/D00968.obj, City/D01195.obj"
Jet/m1168.obj,"Jet/m1150.obj, Jet/m1218.obj, Helicopter/m1327.obj, Jet/m1243.obj, Bird/D00599.obj"
Jet/m1154.obj,"Monoplane/D00840.obj, Jet/m1149.obj, Jet/m1151.obj, Monoplane/D00011.obj, Jet/m1274.obj"
Jet/m1197.obj,"Helicopter/D00820.obj, Chess/m1589.obj, Helicopter/m1309.obj, Monoplane/D00798.obj, Jet/m1187.obj"
Jet/m1183.obj,"Biplane/D00178.obj, Bird/m51.obj, PlantIndoors/m998.obj, Biplane/D00246.obj, Helicopter/m1328.obj"
Jet/m1182.obj,"Jet/m1234.obj, Jet/m1223.obj, Jet/m1202.obj, Jet/m1216.obj, Ship/m1429.obj"
Jet/m1196.obj,"Monoplane/D00169.obj, Jet/m1263.obj, Jet/m1253.obj, Jet/m1261.obj, Jet/m1195.obj"
Jet/m1155.obj,"Bird/m43.obj, City/D01007.obj, Jet/m1293.obj, Helicopter/m1322.obj, Motorcycle/m1480.obj"
Jet/m1169.obj,"Jet/m1251.obj, Jet/m1298.obj, Jet/m1233.obj, Jet/m1178.obj, Jet/m1158.obj"
Jet/m1237.obj,"Jet/m1153.obj, Quadruped/m279.obj, Jet/m1171.obj, Biplane/m1146.obj, Jet/m1177.obj"
Jet/m1223.obj,"Jet/m1202.obj, Jet/m1216.obj, Jet/m1234.obj, Jet/m1182.obj, Ship/m1429.obj"
Jet/m1227.obj,"Jet/m1231.obj, Biplane/m1136.obj, Gun/m683.obj, Biplane/D00410.obj, Gun/D00802.obj"
Jet/m1233.obj,"Jet/m1178.obj, Jet/m1200.obj, Bird/m41.obj, Bird/D00961.obj, Bird/D00438.obj"
Jet/m1151.obj,"Jet/m1274.obj, Monoplane/D00840.obj, Jet/m1154.obj, Jet/m1163.obj, Monoplane/D00011.obj"
Jet/m1179.obj,"Jet/m1238.obj, Jet/m1176.obj, Jet/m1193.obj, Jet/m1190.obj, Monoplane/D00304.obj"
Jet/m1187.obj,"Monoplane/D00798.obj, Jet/m1212.obj, Jet/m1197.obj, Jet/m1193.obj, Jet/m1176.obj"
Jet/m1193.obj,"Jet/m1212.obj, Jet/m1179.obj, Jet/m1190.obj, Jet/m1238.obj, Bird/m39.obj"
Jet/m1178.obj,"Jet/m1233.obj, Jet/m1200.obj, Bird/m41.obj, Bird/D00961.obj, Bird/D00438.obj"
Jet/m1150.obj,"Jet/m1218.obj, Jet/m1168.obj, Chess/m1589.obj, Jet/m1243.obj, Jet/m1202.obj"
Jet/m1232.obj,"Jet/m1235.obj, Jet/m1214.obj, Jet/m1220.obj, Jet/m1172.obj, Jet/m1240.obj"
Jet/m1226.obj,"Jet/m1224.obj, Jet/m1238.obj, Jet/m1190.obj, Monoplane/D00304.obj, Jet/m1240.obj"
Jet/m1230.obj,"Starship/m1378.obj, BuildingNonResidential/m481.obj, House/m433.obj, DeskPhone/D00829.obj, Door/D01194.obj"
Jet/m1224.obj,"Jet/m1226.obj, Jet/m1238.obj, Monoplane/D00304.obj, Jet/m1190.obj, Jet/m1179.obj"
Jet/m1218.obj,"Jet/m1150.obj, Chess/m1589.obj, Jet/m1202.obj, Jet/m1168.obj, Jet/m1243.obj"
Jet/m1152.obj,"Jet/m1159.obj, Tree/m1075.obj, City/D01181.obj, Tree/m1093.obj, Sword/m705.obj"
Jet/m1185.obj,"Monoplane/D00262.obj, Jet/m1184.obj, Skyscraper/D00130.obj, Jet/m1213.obj, Jet/m1176.obj"
Jet/m1191.obj,"Helicopter/m1316.obj, Humanoid/m229.obj, Humanoid/m221.obj, Biplane/D00246.obj, FloorLamp/D00955.obj"
Jet/m1190.obj,"Jet/m1240.obj, Jet/m1193.obj, Jet/m1238.obj, Jet/m1179.obj, Bird/m39.obj"
Jet/m1184.obj,"Jet/m1185.obj, Jet/m1176.obj, Monoplane/D00262.obj, Jet/m1213.obj, Skyscraper/D00130.obj"
Jet/m1153.obj,"Jet/m1171.obj, Jet/m1237.obj, Jet/m1181.obj, Jet/m1198.obj, Quadruped/m279.obj"
Jet/m1147.obj,"Bird/D00271.obj, Jet/m1175.obj, Tree/m1072.obj, Jet/m1275.obj, Tree/m1070.obj"
Jet/m1219.obj,"Jet/m1253.obj, Jet/m1261.obj, Jet/m1263.obj, Jet/m1196.obj, BuildingNonResidential/m477.obj"
Jet/m1225.obj,"Humanoid/m242.obj, DeskPhone/D00318.obj, Monoplane/D00482.obj, City/D01133.obj, Monoplane/D00011.obj"
Jet/m1231.obj,"Gun/m683.obj, Jet/m1227.obj, Bird/D00323.obj, Gun/D00802.obj, Sword/m721.obj"
Jet/m1228.obj,"Bird/D00546.obj, Insect/D00081.obj, Helicopter/D00502.obj, Monitor/D00915.obj, Starship/m1371.obj"
Jet/m1214.obj,"Jet/m1235.obj, Jet/m1232.obj, Jet/m1220.obj, Jet/m1172.obj, Helicopter/m1309.obj"
Jet/m1200.obj,"Bird/m41.obj, Bird/D00438.obj, Jet/m1178.obj, Jet/m1233.obj, Bird/D00961.obj"
Jet/m1162.obj,"Tool/m587.obj, Jet/m1239.obj, Ship/m1451.obj, Bird/D00442.obj, Monoplane/D00319.obj"
Jet/m1176.obj,"Jet/m1179.obj, Jet/m1238.obj, Jet/m1184.obj, Jet/m1193.obj, Monoplane/D00304.obj"
Jet/m1188.obj,"Helicopter/D00991.obj, Helicopter/m1320.obj, Helicopter/m1327.obj, Helicopter/D00658.obj, Quadruped/m273.obj"
Jet/m1177.obj,"Biplane/m1146.obj, Jet/m1298.obj, Jet/m1237.obj, Jet/m1158.obj, Quadruped/m279.obj"
Jet/m1163.obj,"Jet/m1274.obj, Jet/m1151.obj, Jet/m1296.obj, Monoplane/D00688.obj, Monoplane/D00011.obj"
Jet/m1201.obj,"Jet/m1195.obj, Quadruped/m279.obj, Jet/m1171.obj, Jet/m1153.obj, Jet/m1237.obj"
Jet/m1215.obj,"Insect/m10.obj, Door/D01029.obj, Gun/m648.obj, Door/m1707.obj, PlantWildNonTree/m985.obj"
Jet/m1229.obj,"Jet/m1259.obj, Jet/m1166.obj, Jet/m1161.obj, City/D01133.obj, Jet/m1210.obj"
Jet/m1217.obj,"Jet/m1246.obj, Helicopter/m1320.obj, Bird/D00438.obj, Bird/m41.obj, Bird/D00961.obj"
Jet/m1149.obj,"Jet/m1154.obj, Monoplane/D00840.obj, Monoplane/D00011.obj, Jet/m1151.obj, Gun/m660.obj"
Jet/m1175.obj,"Bird/D00271.obj, Jet/m1147.obj, Monoplane/D00925.obj, Jet/m1275.obj, Tree/m1072.obj"
Jet/m1161.obj,"Jet/m1210.obj, Jet/m1229.obj, Jet/m1259.obj, City/D01133.obj, Jet/m1166.obj"
Jet/m1174.obj,"Insect/D00752.obj, Quadruped/m275.obj, PlantWildNonTree/m964.obj, PlantIndoors/m1036.obj, PlantIndoors/m1034.obj"
Jet/m1216.obj,"Ship/m1429.obj, Jet/m1202.obj, Jet/m1223.obj, Jet/m1234.obj, Jet/m1182.obj"
Jet/m1202.obj,"Jet/m1223.obj, Jet/m1216.obj, Jet/m1218.obj, Ship/m1429.obj, Jet/m1234.obj"
Jet/m1212.obj,"Jet/m1193.obj, Bird/m39.obj, Jet/m1187.obj, Monoplane/D00798.obj, Jet/m1190.obj"
Jet/m1158.obj,"Jet/m1298.obj, Biplane/m1146.obj, Jet/m1237.obj, Jet/m1177.obj, Jet/m1153.obj"
Jet/m1159.obj,"Jet/m1152.obj, Tree/m1075.obj, Tree/m1093.obj, City/D01181.obj, Sword/m705.obj"
Jet/m1165.obj,"Monoplane/D00617.obj, Monoplane/D00319.obj, Jet/m1156.obj, Door/m1731.obj, Jet/m1147.obj"
Jet/m1171.obj,"Jet/m1153.obj, Jet/m1201.obj, Jet/m1237.obj, Jet/m1181.obj, Quadruped/m279.obj"
Jet/m1213.obj,"Monoplane/D00304.obj, Jet/m1184.obj, Monoplane/D00262.obj, Jet/m1185.obj, Sword/D00635.obj"
Jet/m1207.obj,"Jet/m1265.obj, Jet/m1172.obj, Jet/m1194.obj, Helicopter/D00423.obj, Gun/m684.obj"
Jet/m1211.obj,"Bird/D00922.obj, House/m456.obj, Bird/D00089.obj, Bird/m34.obj, Bird/m36.obj"
Jet/m1205.obj,"Helicopter/m1334.obj, Jet/m1256.obj, PlantWildNonTree/m975.obj, Insect/D00787.obj, City/D01001.obj"
Jet/m1239.obj,"Jet/m1162.obj, Monoplane/D00319.obj, Tool/m587.obj, Bird/D00442.obj, RectangleTable/m910.obj"
Jet/m1167.obj,"Computer/D01185.obj, Jet/m1156.obj, Jet/m1258.obj, Door/m1731.obj, Jet/m1250.obj"
Jet/m1173.obj,"Jet/m1279.obj, Insect/D00399.obj, Monitor/D00920.obj, ClassicPiano/D00190.obj, Helicopter/m1319.obj"
Jet/m1198.obj,"Jet/m1181.obj, Jet/m1255.obj, Jet/m1153.obj, Jet/m1171.obj, Jet/m1246.obj"
Jet/m1199.obj,"AquaticAnimal/m80.obj, Fish/D00535.obj, Jet/m1247.obj, AquaticAnimal/m76.obj, Jet/m1248.obj"
Jet/m1172.obj,"Jet/m1265.obj, Jet/m1207.obj, Jet/m1194.obj, Jet/m1214.obj, Jet/m1235.obj"
Jet/m1166.obj,"Jet/m1180.obj, Jet/m1229.obj, Jet/m1259.obj, Jet/m1243.obj, Jet/m1223.obj"
Jet/m1238.obj,"Jet/m1179.obj, Jet/m1190.obj, Jet/m1224.obj, Monoplane/D00304.obj, Jet/m1193.obj"
Jet/m1204.obj,"Bird/D00089.obj, Bird/m34.obj, Bird/D00922.obj, Bird/m37.obj, AquaticAnimal/m65.obj"
Jet/m1210.obj,"Jet/m1161.obj, Jet/m1259.obj, Jet/m1229.obj, City/D01133.obj, Jet/m1166.obj"
Jet/m1277.obj,"Door/m1725.obj, Jet/m1278.obj, Sign/m1676.obj, City/D01018.obj, Insect/D00102.obj"
Jet/m1263.obj,"Monoplane/D00169.obj, Jet/m1196.obj, Jet/m1261.obj, Jet/m1253.obj, Jet/m1219.obj"
Jet/m1288.obj,"City/m1654.obj, RectangleTable/m877.obj, Bicycle/D00558.obj, FloorLamp/D00740.obj, City/D01068.obj"
Jet/m1289.obj,"Musical_Instrument/m645.obj, NonWheelChair/m790.obj, RectangleTable/m764.obj, NonWheelChair/m798.obj, NonWheelChair/D00170.obj"
Jet/m1262.obj,"Jet/m1252.obj, Monoplane/D00482.obj, BuildingNonResidential/m477.obj, Jet/m1263.obj, Jet/m1210.obj"
Jet/m1276.obj,"Guitar/D00645.obj, Musical_Instrument/m632.obj, Jet/m1271.obj, Knife/m727.obj, FloorLamp/D00955.obj"
Jet/m1248.obj,"Jet/m1199.obj, AquaticAnimal/m80.obj, Jet/m1247.obj, Fish/D00535.obj, AquaticAnimal/m78.obj"
Jet/m1260.obj,"Helicopter/m1336.obj, House/m446.obj, AquaticAnimal/m65.obj, BuildingNonResidential/m384.obj, Bird/D00922.obj"
Jet/m1274.obj,"Jet/m1163.obj, Jet/m1151.obj, Monoplane/D00840.obj, Monoplane/D00011.obj, Monoplane/D00688.obj"
Jet/m1300.obj,"Bicycle/D00078.obj, Bicycle/m1476.obj, Bicycle/m1477.obj, Bicycle/D00904.obj, Humanoid/m218.obj"
Jet/m1301.obj,"Jet/m1242.obj, Jet/m1249.obj, Bird/D00625.obj, City/D01090.obj, Ship/m1427.obj"
Jet/m1275.obj,"Jet/m1283.obj, Jet/m1175.obj, Bird/D00271.obj, Jet/m1147.obj, Monoplane/D00925.obj"
Jet/m1261.obj,"Jet/m1253.obj, Jet/m1263.obj, Jet/m1219.obj, BuildingNonResidential/m477.obj, Jet/m1196.obj"
Jet/m1249.obj,"Jet/m1242.obj, Motorcycle/m1479.obj, Bird/D00862.obj, Ship/m1427.obj, Jet/m1301.obj"
Jet/m1265.obj,"Jet/m1207.obj, Jet/m1172.obj, Jet/m1194.obj, Gun/m684.obj, Jet/m1264.obj"
Jet/m1271.obj,"Knife/m727.obj, Guitar/D00645.obj, Musical_Instrument/m632.obj, SubmachineGun/D00431.obj, Jet/m1276.obj"
Jet/m1259.obj,"Jet/m1229.obj, City/D01133.obj, Jet/m1161.obj, Jet/m1166.obj, Jet/m1210.obj"
Jet/m1258.obj,"Jet/m1250.obj, Jet/m1167.obj, Computer/D01033.obj, Computer/m1770.obj, Computer/m1778.obj"
Jet/m1270.obj,"Jet/m1268.obj, Helicopter/m1319.obj, Sign/m1672.obj, Sign/m1681.obj, PlantIndoors/m1016.obj"
Jet/m1264.obj,"Helicopter/m1315.obj, Tree/m1089.obj, Jet/m1194.obj, Gun/m684.obj, Monoplane/D00402.obj"
Jet/m1266.obj,"Jet/m1157.obj, Jet/m1255.obj, Bird/D00599.obj, Jet/m1161.obj, Jet/m1210.obj"
Jet/m1299.obj,"Tree/m1092.obj, Bird/D00442.obj, Ship/m1451.obj, Monoplane/D00319.obj, Jet/m1162.obj"
Jet/m1298.obj,"Jet/m1158.obj, Biplane/m1146.obj, Jet/m1177.obj, Jet/m1237.obj, Jet/m1153.obj"
Jet/m1267.obj,"Jet/m1280.obj, Computer/D01067.obj, PlantWildNonTree/m986.obj, Jet/m1283.obj, Tree/m1065.obj"
Jet/m1273.obj,"Jet/m1285.obj, Jet/m1269.obj, City/D01124.obj, Jet/m1281.obj, Insect/D00787.obj"
Starship/m1369.obj,"Insect/D00291.obj, Humanoid/m260.obj, Humanoid/m160.obj, Humanoid/m141.obj, Humanoid/m253.obj"
Starship/m1355.obj,"Door/m1729.obj, Door/m1730.obj, Bottle/D00451.obj, Hand/m330.obj, Biplane/m1135.obj"
Starship/m1382.obj,"Vase/m542.obj, Humanoid/m183.obj, Hand/m327.obj, Chess/m1610.obj, Hand/D01193.obj"
Starship/m1383.obj,"Helicopter/m1333.obj, Humanoid/m257.obj, Motorcycle/D00476.obj, Insect/D00333.obj, Humanoid/m227.obj"
Starship/m1354.obj,"PlantIndoors/m1001.obj, Biplane/D00373.obj, Helicopter/D00191.obj, Bird/m45.obj, Gun/D00161.obj"
Starship/m1368.obj,"Starship/m1357.obj, Ship/m1441.obj, Starship/m1374.obj, Humanoid/m171.obj, Humanoid/m207.obj"
Starship/m1356.obj,"Biplane/D00515.obj, Gun/D00606.obj, BuildingNonResidential/m401.obj, Starship/m1379.obj, Starship/m1353.obj"
Starship/m1381.obj,"MilitaryVehicle/D00761.obj, Car/m1492.obj, House/m441.obj, Skyscraper/D00664.obj, NonWheelChair/m796.obj"
Starship/m1380.obj,"PlantIndoors/m1020.obj, Starship/m1375.obj, FloorLamp/D00495.obj, House/m440.obj, PlantIndoors/D00238.obj"
Starship/m1357.obj,"Starship/m1368.obj, Ship/m1441.obj, Starship/m1374.obj, Humanoid/m171.obj, Humanoid/m207.obj"
Starship/m1353.obj,"Biplane/m1120.obj, Insect/D00430.obj, BuildingNonResidential/m401.obj, Biplane/m1138.obj, Sign/m1685.obj"
Starship/m1384.obj,"DeskPhone/D00316.obj, BuildingNonResidential/m383.obj, House/m440.obj, PlantIndoors/m1000.obj, ClassicPiano/D00314.obj"
Starship/m1385.obj,"Bird/m33.obj, Starship/m1386.obj, PlantWildNonTree/m976.obj, PlantIndoors/D00238.obj, PlantWildNonTree/m983.obj"
Starship/m1378.obj,"Jet/m1230.obj, House/m433.obj, BuildingNonResidential/m481.obj, DeskPhone/D00829.obj, Insect/D00753.obj"
Starship/m1386.obj,"Starship/m1385.obj, Bird/m33.obj, PlantWildNonTree/m983.obj, PlantWildNonTree/m976.obj, PlantIndoors/D00238.obj"
Starship/m1379.obj,"Apartment/m463.obj, Gun/D00606.obj, Biplane/D00515.obj, Insect/D00753.obj, Starship/m1356.obj"
Starship/m1360.obj,"Gun/D00972.obj, Biplane/D00900.obj, Gun/D00161.obj, Tree/D00573.obj, Helicopter/D00191.obj"
Starship/m1374.obj,"Humanoid/m207.obj, Humanoid/m171.obj, Humanoid/m198.obj, Starship/m1368.obj, Starship/m1357.obj"
Starship/m1375.obj,"House/m440.obj, Starship/m1380.obj, FloorLamp/D00495.obj, Ship/m1459.obj, PlantIndoors/m1020.obj"
Starship/m1361.obj,"Quadruped/m280.obj, NonWheelChair/m805.obj, Motorcycle/D00768.obj, Starship/m1362.obj, Humanoid/m228.obj"
Starship/m1362.obj,"Quadruped/m88.obj, Quadruped/m103.obj, Motorcycle/D00768.obj, Motorcycle/D00269.obj, Motorcycle/D00224.obj"
