name,class_name,num_vertices,num_faces,num_triangles,num_quads,bb_dim_x,bb_dim_y,bb_dim_z
Gun\D00282.obj,Gun,3835,7618,7618,0,1.0000000280842185,0.38999233805569605,0.1611136338372687
Gun\D00368.obj,Gun,4651,9270,9270,0,1.000000019366551,0.5421115532495814,0.15806716544068428
Gun\D00425.obj,Gun,10850,21237,21237,0,0.9999999972693079,0.5049324105051828,0.10339574400810043
Gun\D00477.obj,Gun,2147,3772,3772,0,0.999999975285187,0.21525097033137938,0.05917424522267196
Gun\D00606.obj,Gun,3338,6668,6668,0,1.0000000211281541,0.5866239784829916,0.18279610240829977
Gun\D00802.obj,Gun,300,564,564,0,0.9999999650931286,0.3917033063240988,0.09812348758019135
Gun\D00819.obj,Gun,17257,34169,34169,0,0.9999999793790718,0.5084737917946525,0.1529936550503742
Gun\D00826.obj,Gun,11855,23596,23596,0,1.0000000293713163,0.3174735745450694,0.1317467006217439
Gun\D00929.obj,Gun,1026,1394,1394,0,1.0000000203280406,0.6255719887876467,0.0989666255895074
Gun\D00972.obj,Gun,28870,56646,56646,0,0.9999999875076976,0.5236974450832496,0.18060368474016103
Gun\m648.obj,Gun,1238,2428,2428,0,1.0000000125483346,0.6195389551426063,0.10854842241472147
Gun\m649.obj,Gun,1094,1945,1945,0,1.0000000125483346,0.695000008721091,0.1197505278184667
Gun\m650.obj,Gun,1460,2464,2464,0,1.0000000125483346,0.6685000083885702,0.1402505280757077
Gun\m651.obj,Gun,91,130,130,0,0.2564957926922888,0.6464389554801537,1.0000000125483346
Gun\m652.obj,Gun,4950,10198,10198,0,0.1783484232906125,0.715017903709145,1.0000000125483346
Gun\m653.obj,Gun,2162,4300,4300,0,1.0000000125483346,0.4651642163633457,0.1497157913523526
Gun\m654.obj,Gun,1064,2088,2088,0,1.0000000125483346,0.558606322799059,0.09420947486637242
Gun\m655.obj,Gun,364,704,704,0,0.13033579110918017,0.5794726388503729,1.0000000125483346
Gun\m656.obj,Gun,15763,31098,31098,0,0.15021052820067343,0.5778494809352674,1.0000000125483346
Gun\m657.obj,Gun,18283,36520,36520,0,0.2164442132423383,0.759789483218314,1.0000000125483346
Gun\m658.obj,Gun,293,560,560,0,0.17363263375775198,0.6232557972945196,1.0000000125483346
Gun\m659.obj,Gun,1181,2291,2291,0,1.0000000125483346,0.49785369045776473,0.14768842290586257
Gun\m660.obj,Gun,1085,3260,3260,0,0.1390000017442122,0.5282515855760415,1.0000000125483346
Gun\m661.obj,Gun,370,668,668,0,1.0000000125483346,0.13283052798260428,0.5503684279588509
Gun\m662.obj,Gun,460,828,828,0,1.0000000125483346,0.1388515806897339,0.9845989597235189
Gun\m663.obj,Gun,502,922,922,0,1.0000000125483346,0.12053684361779667,0.5616252702053697
Gun\m664.obj,Gun,4651,9270,9270,0,1.0000000125483346,0.7328294828800155,0.18374631809517342
Gun\m665.obj,Gun,1847,3500,3500,0,0.16836000211264057,0.6956979034666937,1.0000000125483346
Gun\m666.obj,Gun,13440,26860,26860,0,1.0000000125483346,0.7042842193639233,0.2557610558409639
Gun\m667.obj,Gun,767,1500,1500,0,0.0952347380371468,0.4174400052381839,1.0000000125483346
Gun\m668.obj,Gun,1414,2538,2538,0,0.07392000092756963,0.2974094774162225,1.0000000125483346
Gun\m669.obj,Gun,1070,1832,1832,0,0.0790000009913241,0.1472494755319347,1.0000000125483346
Gun\m670.obj,Gun,3285,6538,6538,0,1.0000000125483346,0.3278957935882265,0.04925684272336093
Gun\m671.obj,Gun,1190,2302,2302,0,0.053078948034463495,0.22400526596879358,1.0000000125483346
Gun\m672.obj,Gun,140,252,252,0,0.04596526373468198,0.22486210808479942,1.0000000125483346
Gun\m674.obj,Gun,7722,15199,15199,0,0.04930000061862012,0.24132526618614164,1.0000000125483346
Gun\m675.obj,Gun,438,640,640,0,1.0000000125483346,0.26305895066938634,0.0939336853892357
Gun\m676.obj,Gun,485,910,910,0,0.17859684434636244,0.25775368744491073,1.0000000125483346
Gun\m677.obj,Gun,3330,6623,6623,0,1.0000000125483346,0.12864631740378676,0.03719157941404293
Gun\m678.obj,Gun,1305,2216,2216,0,0.0434126321237158,0.19688000247052498,1.0000000125483346
Gun\m679.obj,Gun,2003,3774,3774,0,0.05593263228080411,0.2295589502490191,1.0000000125483346
Gun\m680.obj,Gun,2823,5500,5500,0,0.03774842152632368,0.09754947490828797,1.0000000125483346
Gun\m681.obj,Gun,630,1160,1160,0,1.0000000125483346,0.06474736923352337,0.2734610560630484
Gun\m682.obj,Gun,550,926,926,0,1.0000000125483346,0.06910947455141488,0.28916210889164906
Gun\m683.obj,Gun,502,932,932,0,0.17452526534789053,0.0719694745873224,1.0000000125483346
Gun\m684.obj,Gun,27919,55732,55732,0,1.0000000125483346,0.5219915854974972,0.32161263561465353
Gun\m685.obj,Gun,280,550,550,0,0.1715242126786611,0.32869368833510076,1.0000000125483346
Gun\m686.obj,Gun,879,1721,1721,0,1.0000000125483346,0.08785263268135506,0.24376316095355333
Hand\D01006.obj,Hand,7929,15855,15855,0,0.5801357967534324,1.0000000125483346,0.6842736927970258
Hand\D01020.obj,Hand,8524,17044,17044,0,0.4231500073588637,1.000000032523869,0.4407029586326624
Hand\D01022.obj,Hand,799,1710,1710,0,1.0000000125483346,0.39381053125746557,0.5231979013021142
Hand\D01024.obj,Hand,114,204,204,0,0.8113084312332215,1.0000000125483346,0.39531579443424797
Hand\D01041.obj,Hand,1546,2878,2878,0,0.463814742662198,1.0000000125483346,0.5348052698688036
Hand\D01060.obj,Hand,1521,2828,2828,0,0.4228326368847973,1.0000000125483346,0.5266915855564854
Hand\D01074.obj,Hand,421,837,837,0,0.37864105738290793,1.0000000125483346,0.5672273755388019
Hand\D01093.obj,Hand,8471,16938,16938,0,0.4544665475679344,0.9999999958465765,0.37739650709238604
Hand\D01097.obj,Hand,6191,12378,12378,0,0.8985894849600129,1.0000000125483346,0.3466284254022418
Hand\D01106.obj,Hand,2248,4466,4466,0,0.1742705285026036,0.11571158039935901,1.0000000125483346
Hand\D01117.obj,Hand,6038,12072,12072,0,1.0000000125483346,0.86940422143589,0.25069052946154485
Hand\D01118.obj,Hand,1557,3110,3110,0,0.5760800072288628,0.3386347410914256,1.0000000125483346
Hand\D01153.obj,Hand,25001,49998,49998,0,0.3470578990918342,0.2826115824936853,1.0000000125483346
Hand\D01162.obj,Hand,1198,2392,2392,0,0.8772242215340201,0.7982031679108761,1.0000000125483346
Hand\D01170.obj,Hand,1547,3090,3090,0,0.48881263771273487,0.3602463203099594,1.0000000125483346
Hand\D01172.obj,Hand,43386,86361,86361,0,0.3437210569447171,1.0000000125483346,0.36373053087999524
Hand\D01193.obj,Hand,386,768,768,0,0.7896357993823173,0.38983684699708626,1.0000000125483346
Hand\D01197.obj,Hand,7112,14220,14220,0,0.7833172583518949,1.0000000148681454,0.4026835220480727
Hand\D01198.obj,Hand,1925,3846,3846,0,0.23228947659905927,0.16273789677894807,1.0000000125483346
Hand\D01200.obj,Hand,7314,14624,14624,0,0.4702723691554964,0.999999980985218,0.37765970644999414
Hand\m323.obj,Hand,43386,86361,86361,0,0.3437210569447171,1.0000000125483346,0.36373053087999524
Hand\m324.obj,Hand,25001,49998,49998,0,0.3470578990918342,0.2826115824936853,1.0000000125483346
Hand\m325.obj,Hand,1546,2878,2878,0,0.463814742662198,1.0000000125483346,0.5348052698688036
Hand\m326.obj,Hand,1521,2828,2828,0,0.4228326368847973,1.0000000125483346,0.5266915855564854
Hand\m327.obj,Hand,386,768,768,0,0.7896357993823173,0.38983684699708626,1.0000000125483346
Hand\m328.obj,Hand,6038,12072,12072,0,1.0000000125483346,0.86940422143589,0.25069052946154485
Hand\m329.obj,Hand,6191,12378,12378,0,0.8985894849600129,1.0000000125483346,0.3466284254022418
Hand\m330.obj,Hand,799,1710,1710,0,1.0000000125483346,0.39381053125746557,0.5231979013021142
Hand\m331.obj,Hand,421,837,837,0,0.37864105738290793,1.0000000125483346,0.5672273755388019
Hand\m332.obj,Hand,1198,2392,2392,0,0.8772242215340201,0.7982031679108761,1.0000000125483346
Hand\m333.obj,Hand,1023,2042,2042,0,0.9297305379823604,0.6737947452971208,1.0000000125483346
Hand\m334.obj,Hand,114,204,204,0,0.8113084312332215,1.0000000125483346,0.39531579443424797
Hand\m335.obj,Hand,7929,15855,15855,0,0.5801357967534324,1.0000000125483346,0.6842736927970258
Hand\m336.obj,Hand,1557,3110,3110,0,0.5760800072288628,0.3386347410914256,1.0000000125483346
Hand\m337.obj,Hand,1925,3846,3846,0,0.23228947659905927,0.16273789677894807,1.0000000125483346
Hand\m338.obj,Hand,1547,3090,3090,0,0.48881263771273487,0.3602463203099594,1.0000000125483346
Hand\m339.obj,Hand,2248,4466,4466,0,0.1742705285026036,0.11571158039935901,1.0000000125483346
Hat\m1627.obj,Hat,1009,1998,1998,0,1.0000000125483346,0.46038000577701815,0.7002136929970408
Hat\m1628.obj,Hat,958,1500,1500,0,0.8060957995888611,0.5584368491127308,1.0000000125483346
Hat\m1629.obj,Hat,2388,4284,4284,0,0.7417063250966648,0.44539895295742954,1.0000000125483346
Hat\m1630.obj,Hat,562,1120,1120,0,0.9127063272424393,0.4444231634715112,1.0000000125483346
Hat\m1631.obj,Hat,2064,3414,3414,0,0.8733021162216459,0.48803263770294186,1.0000000125483346
Hat\m1632.obj,Hat,1264,2574,2574,0,0.8817105373798015,0.8105947470137165,1.0000000125483346
Hat\m1633.obj,Hat,1400,2653,2653,0,0.5060442168763257,0.8675536950968845,1.0000000125483346
Hat\m1634.obj,Hat,5814,11562,11562,0,0.9499347487622043,0.6953505350412915,1.0000000125483346
Hat\m1635.obj,Hat,5092,10190,10190,0,0.8621389581868318,0.7085336931014393,1.0000000125483346
Hat\m1636.obj,Hat,426,848,848,0,0.9144336956851443,0.9196610641718176,1.0000000125483346
Hat\m1637.obj,Hat,1002,2000,2000,0,0.7996789574030628,0.6907421139308291,1.0000000125483346
Hat\m1638.obj,Hat,8815,17640,17640,0,0.8050126416805147,0.483710532385571,1.0000000125483346
Hat\m1639.obj,Hat,2029,4000,4000,0,0.6733610610811405,1.0000000125483346,0.9134126430407579
Hat\m1640.obj,Hat,1002,2000,2000,0,0.7399242198111262,0.7154242195037086,1.0000000125483346
Hat\m1641.obj,Hat,1256,2500,2500,0,0.5616505333635775,1.0000000125483346,0.7853715888024885
Helicopter\D00038.obj,Helicopter,13309,25129,25129,0,1.0000000040641908,0.27496773950131653,0.1768346760597089
Helicopter\D00191.obj,Helicopter,4498,8476,8476,0,1.000000026285662,0.8131363801282062,0.35602370054959404
Helicopter\D00361.obj,Helicopter,27062,51403,51403,0,1.0000000090280325,0.7964320100749116,0.2739580053625733
Helicopter\D00397.obj,Helicopter,5567,7990,7990,0,0.9999999724918347,0.780213230899611,0.29573715314731097
Helicopter\D00423.obj,Helicopter,1362,2668,2668,0,0.9999999854674184,0.7670095852724208,0.2906602403180025
Helicopter\D00470.obj,Helicopter,496,923,923,0,1.000000008649275,0.7053860784628551,0.36093570150841314
Helicopter\D00471.obj,Helicopter,10985,20598,20598,0,1.000000013909203,0.8176511331593771,0.25781743153355735
Helicopter\D00473.obj,Helicopter,5823,8027,8027,0,1.000000031188694,0.5103605529604827,0.796453635004773
Helicopter\D00498.obj,Helicopter,2133,3406,3406,0,0.9999999697031843,0.7524418931231937,0.2709947322784992
Helicopter\D00500.obj,Helicopter,9980,16677,16677,0,0.9999999974736128,0.7663988209781735,0.2643920952425637
Helicopter\D00502.obj,Helicopter,3716,5138,5138,0,0.9999999704415228,0.301540420921525,0.6500299020621925
Helicopter\D00644.obj,Helicopter,35044,70103,70103,0,0.9999999953251053,0.9254484306586443,0.19238110513253606
Helicopter\D00658.obj,Helicopter,2770,4664,4664,0,0.9999999974507053,0.7628677604721362,0.31767967885439785
Helicopter\D00751.obj,Helicopter,17617,34164,34164,0,1.000000010708893,0.8574217338430133,0.2608798787304253
Helicopter\D00796.obj,Helicopter,222,368,368,0,0.8649588713608609,1.00000000316164,0.30688263810170946
Helicopter\D00820.obj,Helicopter,2929,4000,4000,0,0.999999970839044,0.7308628614528961,0.3344782991483347
Helicopter\D00868.obj,Helicopter,748,1325,1325,0,1.0000000297964216,0.7581376472975467,0.18929069861674255
Helicopter\D00977.obj,Helicopter,5681,8498,8498,0,0.9999999857448283,0.7590386439828302,0.2517921290763938
Helicopter\D00986.obj,Helicopter,1176,2060,2060,0,1.0000000264023674,0.6930133001865665,0.17179092441501279
Helicopter\D00991.obj,Helicopter,1988,3391,3391,0,0.9999999894261042,0.5012210421058579,0.37828237355550487
Helicopter\m1302.obj,Helicopter,1058,1882,1882,0,0.19672105510009186,0.2786884245497216,1.0000000125483346
Helicopter\m1304.obj,Helicopter,1066,2094,2094,0,0.2542168452952504,0.3666010572318277,1.0000000125483346
Helicopter\m1305.obj,Helicopter,7105,14168,14168,0,1.0000000125483346,0.2590494769348444,0.14914105450305037
Helicopter\m1306.obj,Helicopter,8547,17806,17806,0,0.7652231674970076,0.30088105640715446,1.0000000125483346
Helicopter\m1307.obj,Helicopter,18454,34708,34708,0,0.7673210622601735,0.32835579359400413,1.0000000125483346
Helicopter\m1308.obj,Helicopter,58392,116773,116773,0,0.9371947486023424,0.23818421351514993,1.0000000125483346
Helicopter\m1309.obj,Helicopter,2046,3460,3460,0,1.0000000125483346,0.2500242136637169,0.660510534604112
Helicopter\m1310.obj,Helicopter,1362,2668,2668,0,0.78896843095287,0.2887052667806698,1.0000000125483346
Helicopter\m1311.obj,Helicopter,1006,2008,2008,0,0.8703989582904792,0.19182105503862032,1.0000000125483346
Helicopter\m1312.obj,Helicopter,222,368,368,0,1.0000000125483346,0.30131053009674685,0.85757053707689
Helicopter\m1313.obj,Helicopter,1610,2952,2952,0,0.8300063262046636,1.0000000125483346,0.2801578982523414
Helicopter\m1314.obj,Helicopter,1644,2996,2996,0,1.0000000125483346,0.7821042203404278,0.38568316273442405
Helicopter\m1315.obj,Helicopter,510,844,844,0,0.765522114869203,1.0000000125483346,0.21184631844780077
Helicopter\m1316.obj,Helicopter,396,682,682,0,1.0000000125483346,0.5851063231315798,0.24551895044926464
Helicopter\m1317.obj,Helicopter,1176,2060,2060,0,1.0000000125483346,0.6782284295632778,0.20955052894530052
Helicopter\m1318.obj,Helicopter,1162,2056,2056,0,1.0000000125483346,0.7727684307495905,0.23717158192347945
Helicopter\m1319.obj,Helicopter,598,1004,1004,0,0.6976157982276066,1.0000000125483346,0.16163684413352036
Helicopter\m1320.obj,Helicopter,7818,14166,14166,0,0.7765400097442774,0.30270105642997475,1.0000000125483346
Helicopter\m1321.obj,Helicopter,2752,5138,5138,0,0.6673284294264965,0.2681694770492961,1.0000000125483346
Helicopter\m1322.obj,Helicopter,675,1270,1270,0,0.8773431689039326,1.0000000125483346,0.27940947719032316
Helicopter\m1323.obj,Helicopter,6136,10656,10656,0,0.8181747471088425,0.4736231638379169,1.0000000125483346
Helicopter\m1325.obj,Helicopter,1545,2438,2438,0,0.8554979054719318,1.0000000125483346,0.2891821088919094
Helicopter\m1326.obj,Helicopter,1545,2709,2709,0,1.0000000125483346,0.29312631946772283,0.8580515897144875
Helicopter\m1327.obj,Helicopter,7851,14167,14167,0,0.7765389571126879,1.0000000125483346,0.30269368800881835
Helicopter\m1328.obj,Helicopter,3218,6448,6448,0,1.0000000125483346,0.30938631967175334,0.8046115890438985
Helicopter\m1329.obj,Helicopter,665,1242,1242,0,0.8022410626983644,0.5784673756798588,1.0000000125483346
Helicopter\m1330.obj,Helicopter,294,578,578,0,0.2079694762938947,0.23823895035792353,1.0000000125483346
Helicopter\m1332.obj,Helicopter,496,923,923,0,0.7413947461453654,0.3115621091727516,1.0000000125483346
Helicopter\m1333.obj,Helicopter,439,900,900,0,0.8325694841315846,0.2610684243286185,1.0000000125483346
Helicopter\m1334.obj,Helicopter,267,524,524,0,0.8321463262315292,0.2604273716889984,1.0000000125483346
Helicopter\m1336.obj,Helicopter,1201,2319,2319,0,0.7530747462919397,0.27489789818636384,1.0000000125483346
House\D00001.obj,House,46622,90161,90161,0,0.9952860937667221,1.0000000187571865,0.563724940946785
House\D00044.obj,House,10202,19412,19412,0,0.9694744978683976,0.9999999808816784,0.5732009991912992
House\D00091.obj,House,617,768,768,0,0.9999999671264654,0.7830761342269111,0.6285910438066182
House\D00095.obj,House,3375,3304,3304,0,1.000000016050368,0.9602956065306658,0.37620363823354214
House\D00286.obj,House,28479,62973,62973,0,0.9792966790993572,1.0000000229462782,0.5121217635050291
House\D00325.obj,House,10373,16975,16975,0,0.9914749081340399,0.9623277831712144,0.9999999649224254
House\D00359.obj,House,35522,66144,66144,0,0.985020994475225,0.999999981366962,0.5848635973578833
House\D00389.obj,House,27493,50407,50407,0,1.0000000125702537,0.9282535588507078,0.5083176690015828
House\D00415.obj,House,25185,46904,46904,0,0.9999999948046747,0.6834393944139162,0.8662602836207761
House\D00454.obj,House,6044,10208,10208,0,0.9999999889300961,0.5997049461931695,0.40600766953777356
House\D00568.obj,House,2852,5384,5384,0,0.9999999893085668,0.8003272904007722,0.8381681337284199
House\D00574.obj,House,15615,68220,68220,0,0.9999999999649639,0.9885014857735878,0.42519021672141555
House\D00665.obj,House,1216,2109,2109,0,1.0000000040678658,0.959136355352672,0.7532524456281317
House\D00873.obj,House,6380,13009,13009,0,0.9866754319646236,0.9999999913562774,0.4632806495978022
House\D00889.obj,House,2050,2048,2048,0,1.0000000274680378,0.9351195436548981,0.5041453647998484
House\D00901.obj,House,17257,40698,40698,0,0.9999999887488815,0.9976365391351816,0.5045945337075151
House\D00903.obj,House,28137,55333,55333,0,0.9999999864250124,0.8217093486222693,0.5029346894595973
House\D00941.obj,House,8511,15800,15800,0,1.0000000166564103,0.4792910587678809,0.45059883104606996
House\D00946.obj,House,7423,15272,15272,0,0.9804342686048333,1.000000012889033,0.7831123632306309
House\D00965.obj,House,1752,2800,2800,0,0.9940564950507674,0.9999999699296285,0.4273812586602288
House\m423.obj,House,35,48,48,0,1.0000000125483346,0.2990621090158937,0.38508947851645103
House\m429.obj,House,14312,27982,27982,0,1.0000000125483346,0.5668789544818102,0.9698842226967614
House\m430.obj,House,1686,2832,2832,0,1.0000000125483346,0.44948526879818435,0.734094746053764
House\m431.obj,House,966,1275,1275,0,1.0000000125483346,0.14764947553696137,0.4815305323581848
House\m432.obj,House,722,1207,1207,0,1.0000000125483346,0.3208410566576065,0.9806768544111446
House\m433.obj,House,2380,4236,4236,0,1.0000000125483346,0.20954526578735302,0.909090537723357
House\m434.obj,House,22,26,26,0,0.6666663241550265,1.0000000125483346,1.0000000125483346
House\m435.obj,House,119,184,184,0,1.0000000125483346,0.33750000423507415,0.5000000062741673
House\m436.obj,House,220,240,240,0,1.0000000125483346,0.3437547411556708,0.4849010587162856
House\m439.obj,House,356,532,532,0,0.593509481131758,0.17494947587953547,1.0000000125483346
House\m440.obj,House,411,906,906,0,0.6597936924898385,0.4639179005582381,1.0000000125483346
House\m441.obj,House,2086,2283,2283,0,0.6872557980976143,0.43431263702885825,1.0000000125483346
House\m443.obj,House,284,417,417,0,0.58264421783752,0.46280947949171386,1.0000000125483346
House\m446.obj,House,20624,35236,35236,0,1.0000000125483346,0.26707052966707734,0.7003515877356242
House\m447.obj,House,1455,2370,2370,0,1.0000000125483346,0.47517053227839895,0.4634284268678947
House\m448.obj,House,762,1502,1502,0,0.7258557985819664,1.0000000125483346,0.9203252747064365
House\m449.obj,House,221,328,328,0,0.690088429712105,0.525976848705391,1.0000000125483346
House\m451.obj,House,905,1696,1696,0,1.0000000125483346,0.23332737134893755,0.5393936909790058
House\m452.obj,House,2557,5111,5111,0,1.0000000125483346,0.7562547463318625,0.7804536940039356
House\m453.obj,House,2385,5116,5116,0,1.0000000125483346,0.8423136947801646,0.7516431673266016
House\m454.obj,House,200,216,216,0,1.0000000125483346,0.38147368899739875,0.5579473754223575
House\m456.obj,House,607,703,703,0,1.0000000125483346,0.4836442165952531,0.9661000121229406
House\m457.obj,House,284,417,417,0,0.58264421783752,0.46280947949171386,1.0000000125483346
House\m460.obj,House,4748,8520,8520,0,1.0000000125483346,0.6905168507701079,0.7684252728003698
House\m461.obj,House,816,1587,1587,0,1.0000000125483346,0.8423526421490958,0.7274284301806562
House\m462.obj,House,25,22,22,0,0.6897336928655465,0.609284218171833,1.0000000125483346
HumanHead\D00013.obj,HumanHead,5244,30981,30981,0,0.6777792238997212,0.7917116580330901,1.000000037676322
HumanHead\D00061.obj,HumanHead,5119,13146,13146,0,0.4177612677874033,0.16068355265146814,1.0000000388298707
HumanHead\D00072.obj,HumanHead,5284,31161,31161,0,0.6997992056198309,0.7713191193121233,1.0000000061052077
HumanHead\D00106.obj,HumanHead,5276,31296,31296,0,0.7859882339331293,0.6888021351645782,0.9999999553454383
